text_id,fold
F610C7BCD9EC,1
F6194DEBEFA7,3
F61FB474D85F,2
F628F0D46CCC,0
F62B971B739E,2
F65622698950,0
F65D9047F656,3
F66B2BAB7E4C,1
F673BCEC3BD1,3
F6886170FAA3,0
F69C85F4C3CA,2
F6AA88DC9ACA,2
F6AEEC01F174,3
F6B1E10F02C8,3
F6C88F801A8A,0
F6DEF203DCD1,1
F6EAE029B20B,3
F70288B24094,1
F711DAD6AA51,2
F72B0C4DB804,1
F72B3EE2E414,0
F72EA674A872,2
F737FB396F2E,1
F73899060D94,3
F73B27B9A443,3
F747581D0782,1
F758E275C993,0
F75BD3928377,1
F75D6E5CCE78,0
F763D4DB9224,0
F771A9924D56,2
F772343CC7A7,1
F78366DD5A31,1
F792FE4DCF1A,0
F79EB8CBE0FE,2
F7B478DB88ED,2
F7B5DF87EA1D,1
F7B655834981,2
F7CBE1D11BF8,3
F7CC31D47F06,3
F7CF6202A7FA,2
F7DB1032DFAC,2
F7DC6C783239,3
F7DD6134C693,2
F7DE5680F74D,3
F7DF6ABE8573,3
F7E091B1D163,0
F7E78C064324,3
F7FD0CB34BBC,3
F82EFD88E2BE,2
F834F75D0E3C,1
F83702EEB830,3
F84E5DEFC874,2
F85B1C875E6C,3
F869B38F3A89,2
F86C79CE78F4,2
F86CA3BFAB20,2
F87594F095B6,3
F8776FDF7DC0,1
F886A2B6F351,0
F88A0801C9EB,1
F893E9ED1F0C,2
F89738650EDF,3
F8A3497B5F2D,2
F8B49772E887,1
F8BA702A8450,3
F8C7B0C9F064,3
F8F503B765DA,1
F8F7785B285B,1
F8FD4F6B6DE6,0
F8FE41D805D0,2
F8FE459205F4,3
F9069F051AD1,1
F9072F36ECE7,3
F90A25704212,3
F90A6181BBCA,2
F9111CF0A009,3
F91EFD0443E6,1
F92C1E979556,0
F93A5B7E57AF,2
F951F260E983,2
F95CE6B81C75,1
F97469E0877C,3
F98F9BA65DFB,3
F98FEC21D9EA,1
F998E8BD71CF,1
F99B20789DD7,3
F99CE431D554,2
F9BE4676CA35,2
F9C298BF7CE5,1
F9C96F25D515,2
F9D0974B3AF7,1
F9DDE725DB74,2
F9E1434B2151,1
F9FEE5DC1640,1
FA0619D6A0DF,3
FA078892658B,1
FA08CD5A2E48,2
FA0A1D6FEE25,1
FA0A22FE957A,1
FA11AB7CD13F,0
FA130BF0072E,3
FA145FA7B678,0
FA2DE7E82907,2
FA314E23647E,3
FA38957FCAF6,3
FA3D872358BF,0
FA43581AD6D1,2
FA4D2DB3B9EA,2
FA55AEEF8F9C,1
FA568C27F0F5,2
FA5998D50575,2
FA5BCD4CBF5A,3
FA63EE28501A,2
FA72E7D170D5,2
FA87416EF173,3
FA9386DCB8DD,1
FA9E315D7939,0
FA9EEE4BF0AD,3
FAA0197AFF57,1
FAA9FC1B315B,0
FAAFFC983E47,0
FAB189F7E4DF,3
FABE0E966789,0
FAC0A72D62EE,3
FAC16838327F,2
FAC3F8F91C6F,0
FAC8305E209D,2
FAF2897C9B65,1
FAF6B6E4DFF4,0
FB1A86FB4BFC,0
FB2840C4B789,3
FB4D3D883D49,2
FB4EAE59106B,3
FB5F33FEC99F,2
FB68439D9CBA,3
FB687C2C7D4B,3
FB6F9B24FD1B,2
FB70FE5B31A8,1
FB73ABAB1D14,3
FBB5F20E7554,1
FBC269A9D3AE,2
FBC421A7BE79,1
FBE180CF324E,1
FBE8983EF69C,0
FBE9FF521DD1,0
FC0B49DA0438,0
FC2050EA9039,0
FC211F7815F2,1
FC2D44D20533,1
FC33EC420C9E,3
FC343CFBE807,1
FC36DBAE640B,0
FC5120C98AE7,2
FC69DC957116,1
FC723537E49B,1
FC7F226294EE,1
FC831CB27E25,3
FC86782120D3,0
FC9DA73D1EA0,2
FCAE7B948DCF,1
FCC2991C1760,1
FCD0FB7FE622,0
FCD5885AE01E,3
FCD96EA1E6E8,1
FCE7BA86AFDF,3
FCF714354720,2
FD0881855804,1
FD0C7DA5E69F,3
FD13023EE10A,0
FD22ECF287BD,2
FD418CE29DFC,1
FD462BF89F7D,3
FD48D4BB6F06,3
FD4C4EDC22DE,2
FD7B0090CFE0,0
FD7DC289E98E,3
FD972500F1EC,2
FD98A503573E,1
FD9A86C8DA31,3
FDA7648F8B49,2
FDB362959DDF,2
FDC94E0FE9C8,2
FDCBCA9B0636,2
FDE0B653AD74,1
FDF7C4F4BC4D,2
FDFB04ED3388,1
FE14D7378CFB,1
FE1D0E5EA2EB,3
FE2115055812,2
FE31D12E44FE,0
FE3CA06DDCA1,3
FE3F2F729D98,1
FE459F8CF4CE,1
FE4E3BB2DAE1,0
FE60E597467E,0
FE69FBDD5681,3
FE6D9B200002,3
FE6EC11C8877,2
FE700406E7D4,3
FE722240CBB7,0
FE7408E48786,3
FE7BFE19D977,0
FE7CACFB2B1A,1
FE822B3E72FC,2
FE8A54A36006,2
FE8B7167BD93,1
FE8BA4043788,3
FEA2C3FB45D1,0
FEA77A729AC3,2
FEAF4F517583,2
FEC5B79E4778,0
FEC7696871E4,0
FED42BB10805,1
FEDCB06D743F,3
FEE662801AF4,0
FF13996AB0B3,1
FF190BD8380B,0
FF197A6B15B2,1
FF2B30052436,2
FF4CBDA0E418,0
FF6224AC70C6,3
FF66DA76E15F,1
FF6F91DC4170,3
FF7698C3CC8B,2
FF76D397A73C,0
FF7FE6BD8509,0
FF8A189E3BE4,1
FF8BAC351714,2
FF8BCBD76108,3
FF9469424ED0,2
FF9C278EA478,0
FF9E0379CD98,3
FFA3D98123DC,1
FFA6690BC309,2
FFAEAF8D0C90,3
FFCDB2524616,0
FFD29828A873,1
FFD9A83B0849,1
FFDC4011AC9C,3
FFE16D704B16,2
FFED00D6E0BD,1
